model,split_strategy,experiment_id,train_source,query_source,target,window,MAP,MRR,P@1,R@1,P@3,R@3,P@5,R@5,P@10,R@10
bge-small,recent,diff_qcomments_file_w1000_recent,diff,comments,file,w1000,0.02105771196396196,0.04339484126984127,0.01,0.0053125,0.026666666666666665,0.03233653846153846,0.02,0.035661963036963035,0.0155,0.048317945942945945
bge-small,recent,diff_qtitle_module_w1000_recent,diff,title,module,w1000,0.36029212490551776,0.43346626984126985,0.27,0.20675595238095237,0.21,0.4229702380952381,0.161,0.5211785714285715,0.10650000000000003,0.6494047619047619
bge-small,recent,diff_qdesc_module_w1000_recent,diff,desc,module,w1000,0.3924416997354497,0.4686289682539682,0.33,0.24967261904761906,0.21166666666666667,0.4183452380952381,0.171,0.5466428571428572,0.1125,0.6810297619047618
bge-small,recent,diff_qcomments_module_w1000_recent,diff,comments,module,w1000,0.40940906084656087,0.481702380952381,0.335,0.24904761904761905,0.215,0.4389285714285714,0.17200000000000004,0.5373988095238095,0.11700000000000003,0.6953333333333334
bge-small,recent,title_qtitle_file_all_recent,title,title,file,all,0.2310076480810443,0.40064880952380955,0.325,0.09378507647323436,0.26166666666666666,0.19705279181060809,0.226,0.2596723756925919,0.17700000000000002,0.35028947119720166
bge-small,recent,title_qdesc_file_all_recent,title,desc,file,all,0.19286430172245767,0.3384801587301587,0.255,0.06642400698716489,0.23499999999999996,0.1645170116185779,0.20199999999999999,0.2143354163132984,0.1575,0.32392313879317347
bge-small,recent,title_qcomments_file_all_recent,title,comments,file,all,0.25358370954987675,0.4415575396825397,0.355,0.10240396558532999,0.2783333333333333,0.21822377473489182,0.243,0.29137650496931544,0.18800000000000006,0.3930612131307828
bge-small,recent,title_qtitle_module_all_recent,title,title,module,all,0.3408022817460318,0.4419563492063492,0.285,0.1874642857142857,0.195,0.4166309523809524,0.14400000000000002,0.5019642857142856,0.1005,0.6852142857142858
bge-small,recent,title_qdesc_module_all_recent,title,desc,module,all,0.35789907407407406,0.45275396825396824,0.3,0.21438095238095237,0.19166666666666665,0.41996428571428573,0.142,0.5043392857142858,0.0995,0.6755059523809525
bge-small,recent,title_qcomments_module_all_recent,title,comments,module,all,0.41195767195767197,0.5090515873015873,0.33,0.23354761904761903,0.22666666666666666,0.5020476190476191,0.175,0.6199642857142857,0.11,0.7351369047619047
bge-small,recent,desc_qtitle_file_all_recent,desc,title,file,all,0.18962895196096952,0.32907936507936514,0.255,0.07312876056691846,0.21,0.17186332366463944,0.18,0.22305172203527468,0.14350000000000002,0.3064530414760678
bge-small,recent,desc_qdesc_file_all_recent,desc,desc,file,all,0.21197737342661457,0.34696428571428567,0.26,0.07354252297410192,0.2383333333333333,0.18312917029323658,0.21600000000000003,0.24881509844849417,0.1675,0.356088917147225
bge-small,recent,desc_qcomments_file_all_recent,desc,comments,file,all,0.2685354052063605,0.451656746031746,0.365,0.11358021536212327,0.285,0.2279648506099164,0.248,0.2966804847199584,0.1945,0.4136680007939206
bge-small,recent,desc_qtitle_module_all_recent,desc,title,module,all,0.294890376984127,0.37931547619047623,0.225,0.15296428571428572,0.16166666666666665,0.33996428571428566,0.132,0.466797619047619,0.09,0.6132142857142856
bge-small,recent,desc_qdesc_module_all_recent,desc,desc,module,all,0.36698723544973544,0.4567261904761905,0.305,0.22313095238095237,0.19333333333333333,0.4116309523809524,0.154,0.5347559523809524,0.1,0.6668392857142856
bge-small,recent,desc_qcomments_module_all_recent,desc,comments,module,all,0.41687815334467115,0.5192162698412699,0.36,0.2510476190476191,0.23166666666666663,0.48496428571428574,0.175,0.6035952380952381,0.11250000000000002,0.7299404761904762
bge-small,recent,diff_qtitle_file_all_recent,diff,title,file,all,0.2351615976922836,0.4100952380952381,0.325,0.11876846761871811,0.26666666666666666,0.23136765658764394,0.20800000000000002,0.25687328587510266,0.157,0.3363894192300518
bge-small,recent,diff_qdesc_file_all_recent,diff,desc,file,all,0.25807528643281763,0.4317321428571428,0.325,0.11561090342406131,0.27166666666666667,0.2299311942674475,0.23600000000000002,0.31193168255522125,0.17300000000000004,0.3985038168289218
bge-small,recent,diff_qcomments_file_all_recent,diff,comments,file,all,0.31731604710172845,0.5110674603174603,0.425,0.1601355523862103,0.3133333333333333,0.27789774848689325,0.271,0.3515073754575229,0.19450000000000003,0.4571244263128461
bge-small,recent,diff_qtitle_module_all_recent,diff,title,module,all,0.4206977182539683,0.5161984126984127,0.35,0.25521428571428567,0.23166666666666663,0.472297619047619,0.17600000000000002,0.5950535714285714,0.11350000000000002,0.7324285714285713
bge-small,recent,diff_qdesc_module_all_recent,diff,desc,module,all,0.4223116402116402,0.5233531746031747,0.35,0.24583928571428573,0.235,0.4865119047619048,0.18400000000000002,0.6229702380952381,0.115,0.7438869047619048
bge-small,recent,diff_qcomments_module_all_recent,diff,comments,module,all,0.4871284391534392,0.5807619047619048,0.42,0.31313095238095234,0.2683333333333333,0.5719285714285715,0.187,0.6350238095238097,0.11900000000000002,0.769529761904762
bge-small,modn,title_qtitle_file_w100_modn,title,title,file,w100,0.012662423174222413,0.028811507936507937,0.015,0.0085,0.014999999999999998,0.012101707432352593,0.012,0.017331953376884254,0.0095,0.020511843856127768
bge-small,modn,title_qdesc_file_w100_modn,title,desc,file,w100,0.017558107282696793,0.041984126984126985,0.035,0.011387341340829714,0.018333333333333333,0.016015546469034844,0.015,0.018080318614452147,0.01,0.025459277374989858
bge-small,modn,title_qcomments_file_w100_modn,title,comments,file,w100,0.017841201015313623,0.041734126984126985,0.035,0.011826617826617827,0.02,0.016571102024590396,0.014000000000000002,0.017999673453161825,0.009000000000000001,0.02412863221369953
