model,split_strategy,experiment_id,train_source,query_source,target,window,MAP,MRR,P@1,R@1,P@3,R@3,P@5,R@5,P@10,R@10
bge-small,recent,title_qcomments_file_all_recent,title,comments,file,all,0.24726579000602342,0.38766269841269846,0.285,0.10622705763883034,0.22666666666666668,0.24016726719394557,0.184,0.3041134291300132,0.14450000000000002,0.44334908185466854
bge-small,recent,title_qtitle_module_all_recent,title,title,module,all,0.3129847883597884,0.3467956349206349,0.21,0.18125,0.15,0.3658333333333333,0.113,0.45625,0.08199999999999999,0.6341666666666668
bge-small,recent,title_qdesc_module_all_recent,title,desc,module,all,0.4139904100529101,0.4678174603174603,0.31,0.2543333333333333,0.19166666666666665,0.45891666666666664,0.152,0.5920000000000001,0.099,0.7719999999999999
bge-small,recent,title_qcomments_module_all_recent,title,comments,module,all,0.46759011243386245,0.5197321428571428,0.355,0.28891666666666665,0.22666666666666666,0.5343333333333333,0.172,0.6701666666666667,0.10649999999999998,0.8164166666666667
bge-small,recent,desc_qtitle_file_all_recent,desc,title,file,all,0.09836814717927769,0.18540873015873013,0.13,0.04381563779357897,0.09166666666666666,0.09374315880198232,0.08199999999999999,0.15772471517453135,0.059000000000000004,0.20231267149836524
bge-small,recent,desc_qdesc_file_all_recent,desc,desc,file,all,0.22047233172543365,0.36124007936507935,0.27,0.0977975622975703,0.20166666666666663,0.21239740092867493,0.16700000000000004,0.28787117985559485,0.11950000000000001,0.40295387020446166
bge-small,recent,desc_qcomments_file_all_recent,desc,comments,file,all,0.29967596805635044,0.4311785714285714,0.315,0.13262523982837282,0.24833333333333332,0.28350933015549384,0.21800000000000005,0.3731528450857894,0.15600000000000003,0.4933717342174023
bge-small,recent,desc_qtitle_module_all_recent,desc,title,module,all,0.23093763227513228,0.25645833333333334,0.115,0.10375,0.10499999999999998,0.26166666666666666,0.092,0.36625,0.0805,0.6314166666666666
bge-small,recent,desc_qdesc_module_all_recent,desc,desc,module,all,0.43735300925925924,0.4957123015873016,0.33,0.26975,0.20166666666666663,0.48391666666666666,0.155,0.6168333333333333,0.10300000000000001,0.7965833333333333
bge-small,recent,desc_qcomments_module_all_recent,desc,comments,module,all,0.5473144841269841,0.6136765873015873,0.455,0.37099999999999994,0.26333333333333336,0.631,0.185,0.7339166666666667,0.1105,0.8564166666666666
bge-small,recent,diff_qtitle_file_all_recent,diff,title,file,all,0.17854364511356807,0.30627380952380956,0.225,0.09187512311502083,0.15166666666666664,0.1674681123508489,0.128,0.23759184286869708,0.0955,0.3261932468408971
bge-small,recent,diff_qdesc_file_all_recent,diff,desc,file,all,0.26475263174508384,0.41346626984126983,0.32,0.13526034083847382,0.22833333333333333,0.24446047293144482,0.185,0.3281228262847907,0.138,0.4597519719597325
bge-small,recent,diff_qcomments_file_all_recent,diff,comments,file,all,0.3013571194979969,0.4388690476190476,0.33,0.14263125587115358,0.25,0.2990507633954565,0.21200000000000002,0.38327675089811436,0.15200000000000002,0.4925381600762834
bge-small,recent,diff_qtitle_module_all_recent,diff,title,module,all,0.3794503968253969,0.43143452380952385,0.255,0.2058333333333333,0.19166666666666665,0.465,0.14,0.5604166666666667,0.0915,0.7084999999999999
bge-small,recent,diff_qdesc_module_all_recent,diff,desc,module,all,0.5233080357142857,0.5865277777777778,0.43,0.3545833333333333,0.23666666666666664,0.5780833333333334,0.176,0.6972499999999999,0.11000000000000001,0.8565833333333334
bge-small,recent,diff_qcomments_module_all_recent,diff,comments,module,all,0.5141106150793651,0.5668730158730159,0.395,0.32666666666666666,0.25333333333333335,0.6005833333333332,0.185,0.7272500000000001,0.10950000000000001,0.8522500000000001
bge-small,modn,title_qtitle_file_w100_modn,title,title,file,w100,0.038633412882696935,0.07406746031746031,0.05,0.015749999999999997,0.03833333333333332,0.044611904761904755,0.028000000000000004,0.052723015873015866,0.019,0.05940978180745983
bge-small,modn,title_qdesc_file_w100_modn,title,desc,file,w100,0.03919470201823419,0.07301388888888889,0.05,0.017445238095238097,0.03833333333333333,0.04419523809523809,0.029000000000000005,0.05323617376775271,0.019000000000000003,0.05836851196618998
bge-small,modn,title_qcomments_file_w100_modn,title,comments,file,w100,0.039063193303637236,0.07488690476190478,0.05,0.017000793650793652,0.035,0.045500793650793646,0.030999999999999996,0.05519695808147821,0.02,0.06059073418841221
bge-small,modn,title_qtitle_module_w100_modn,title,title,module,w100,0.5791133786848073,0.6374007936507936,0.495,0.38597023809523806,0.29666666666666663,0.6711964285714287,0.20700000000000002,0.767327380952381,0.11800000000000001,0.8430119047619047
bge-small,modn,title_qdesc_module_w100_modn,title,desc,module,w100,0.5962155612244898,0.6547619047619048,0.52,0.4130535714285714,0.3,0.6786071428571429,0.20700000000000002,0.7700357142857144,0.11800000000000001,0.8405119047619047
bge-small,modn,title_qcomments_module_w100_modn,title,comments,module,w100,0.6091323696145124,0.6724642857142856,0.55,0.434720238095238,0.29333333333333333,0.6661488095238096,0.20700000000000002,0.7749464285714286,0.11750000000000002,0.8380119047619047
bge-small,modn,desc_qtitle_file_w100_modn,desc,title,file,w100,0.03337675600947912,0.06772619047619047,0.05,0.015305555555555551,0.035,0.0388531746031746,0.024000000000000004,0.04651984126984127,0.017,0.05756763433616981
bge-small,modn,desc_qdesc_file_w100_modn,desc,desc,file,w100,0.03539398053213842,0.06764484126984127,0.05,0.01811190476190476,0.035,0.03927857142857143,0.024,0.04138968253968254,0.018000000000000002,0.0570724652540442
bge-small,modn,desc_qcomments_file_w100_modn,desc,comments,file,w100,0.036766895499618604,0.0768234126984127,0.065,0.021334126984126983,0.034999999999999996,0.03483412698412698,0.023,0.03610396825396825,0.019000000000000003,0.0549186444371799
bge-small,modn,desc_qtitle_module_w100_modn,desc,title,module,w100,0.5960892715419501,0.6622063492063492,0.525,0.4076369047619048,0.29833333333333334,0.6758214285714286,0.203,0.7556607142857142,0.11950000000000001,0.8563452380952381
bge-small,modn,desc_qdesc_module_w100_modn,desc,desc,module,w100,0.6313506802721087,0.6986448412698413,0.58,0.4647202380952381,0.30833333333333335,0.7042738095238095,0.204,0.7659880952380952,0.11800000000000001,0.8450952380952381
