project,task_unit,model,split_strategy,experiment_id,train_source,query_source,target,window,MAP,MRR,P@1,R@1,P@3,R@3,P@5,R@5,P@10,R@10
pulumi,cross,bge-small,recent,desc_qcomments_file_w1000_recent,desc,comments,file,w1000,0.0241108773307302,0.0609007936507936,0.02,0.0083333333333333,0.025,0.023165404040404,0.025,0.0354585296239708,0.025,0.0591114410915881
pulumi,cross,bge-small,recent,desc_qtitle_module_w1000_recent,desc,title,module,w1000,0.4565863095238095,0.5617539682539683,0.32,0.19725,0.2933333333333333,0.5539999999999999,0.224,0.7010833333333334,0.149,0.9051666666666668
pulumi,cross,bge-small,recent,desc_qdesc_module_w1000_recent,desc,desc,module,w1000,0.4808197751322751,0.6111091269841269,0.4,0.2445,0.3166666666666666,0.5860833333333333,0.231,0.7173333333333334,0.136,0.8489166666666665
pulumi,cross,bge-small,recent,desc_qcomments_module_w1000_recent,desc,comments,module,w1000,0.4953078703703704,0.6279444444444444,0.43,0.2669999999999999,0.3183333333333333,0.5885833333333333,0.231,0.7173333333333334,0.1365,0.8514166666666667
pulumi,cross,bge-small,recent,diff_qtitle_file_w1000_recent,diff,title,file,w1000,0.0446293636003296,0.1184265873015873,0.08,0.0216887955182072,0.0583333333333333,0.041539808756177,0.054,0.0555017962240468,0.037,0.0829505714412044
pulumi,cross,bge-small,recent,diff_qdesc_file_w1000_recent,diff,desc,file,w1000,0.0390684596452882,0.0802380952380952,0.05,0.0194642857142857,0.0333333333333333,0.0350160533910533,0.032,0.04589904937254,0.026,0.0738863859738472
pulumi,cross,bge-small,recent,diff_qcomments_file_w1000_recent,diff,comments,file,w1000,0.0410565248208533,0.0910595238095238,0.06,0.0204285714285714,0.0383333333333333,0.035460137085137,0.037,0.050115860339351,0.0275,0.0787749141123754
pulumi,cross,bge-small,recent,diff_qtitle_module_w1000_recent,diff,title,module,w1000,0.5185982142857143,0.5987440476190475,0.41,0.2730833333333333,0.275,0.5348333333333334,0.236,0.7431666666666666,0.1645,0.9736666666666668
pulumi,cross,bge-small,recent,diff_qdesc_module_w1000_recent,diff,desc,module,w1000,0.4768238095238095,0.5250992063492064,0.27,0.1682499999999999,0.2833333333333333,0.534,0.254,0.7769166666666666,0.166,0.9878333333333332
pulumi,cross,bge-small,recent,diff_qcomments_module_w1000_recent,diff,comments,module,w1000,0.4855684523809524,0.5342956349206349,0.285,0.18325,0.2866666666666667,0.539,0.253,0.7802499999999999,0.1655,0.9853333333333332
pulumi,cross,bge-small,recent,title_qtitle_file_all_recent,title,title,file,all,0.2563154217398901,0.4509900793650794,0.38,0.1305138417862455,0.2716666666666666,0.2360720033005435,0.224,0.2897301886725208,0.159,0.3686115778226237
pulumi,cross,bge-small,recent,title_qdesc_file_all_recent,title,desc,file,all,0.1487691425413223,0.2618392857142857,0.2,0.0830230370474935,0.1416666666666666,0.1391378966531807,0.1159999999999999,0.1767990107524393,0.081,0.2245110001751301
pulumi,cross,bge-small,recent,title_qcomments_file_all_recent,title,comments,file,all,0.1471988945729165,0.2567757936507936,0.19,0.0802730370474935,0.1416666666666666,0.1410567278220118,0.1119999999999999,0.1717266803051089,0.081,0.2195280636671936
pulumi,cross,bge-small,recent,title_qtitle_module_all_recent,title,title,module,all,0.4467916666666666,0.4952440476190476,0.26,0.1985,0.2316666666666666,0.4788333333333333,0.202,0.67525,0.159,0.9499166666666669
pulumi,cross,bge-small,recent,title_qdesc_module_all_recent,title,desc,module,all,0.4397173611111111,0.4891071428571428,0.26,0.1785,0.2316666666666666,0.4644999999999999,0.211,0.6676666666666666,0.163,0.9700833333333332
pulumi,cross,bge-small,recent,title_qcomments_module_all_recent,title,comments,module,all,0.4427072420634921,0.4843928571428572,0.255,0.1785,0.2333333333333333,0.4711666666666666,0.213,0.6725,0.1645,0.9755
pulumi,cross,bge-small,recent,desc_qtitle_file_all_recent,desc,title,file,all,0.2417277719482865,0.4261170634920635,0.36,0.1316869722408405,0.2516666666666666,0.2183406324439356,0.203,0.2636006271146494,0.1455,0.3408864715676294
pulumi,cross,bge-small,recent,desc_qdesc_file_all_recent,desc,desc,file,all,0.1701915170282142,0.3203234126984127,0.275,0.097243929854377,0.1833333333333333,0.170694023154818,0.135,0.1949865535658452,0.098,0.250566065848627
pulumi,cross,bge-small,recent,desc_qcomments_file_all_recent,desc,comments,file,all,0.1570082305066986,0.3049265873015873,0.255,0.0864105965210437,0.1816666666666666,0.1601405928894312,0.135,0.1829518431072217,0.0935,0.235218603814094
pulumi,cross,bge-small,recent,desc_qtitle_module_all_recent,desc,title,module,all,0.47620042989418,0.5193531746031746,0.31,0.2341666666666666,0.2416666666666666,0.4800833333333333,0.221,0.70875,0.16,0.95675
pulumi,cross,bge-small,recent,desc_qdesc_module_all_recent,desc,desc,module,all,0.4562719576719576,0.5029146825396825,0.265,0.17825,0.24,0.4717499999999999,0.223,0.7039166666666666,0.1675,0.9896666666666668
pulumi,cross,bge-small,recent,desc_qcomments_module_all_recent,desc,comments,module,all,0.4586684523809524,0.5053730158730159,0.26,0.1780833333333333,0.255,0.4998333333333333,0.228,0.7197499999999999,0.166,0.9821666666666666
pulumi,cross,bge-small,recent,diff_qtitle_file_all_recent,diff,title,file,all,0.2115294458808028,0.4051369047619048,0.34,0.1144197292422822,0.2333333333333333,0.2062399436428138,0.188,0.2437974881301537,0.133,0.2985890113389186
pulumi,cross,bge-small,recent,diff_qdesc_file_all_recent,diff,desc,file,all,0.1797959646857359,0.3244742063492063,0.255,0.0823764284668723,0.185,0.1517877286091476,0.16,0.2267232013530148,0.1225,0.3069931221928575
pulumi,cross,bge-small,recent,diff_qcomments_file_all_recent,diff,comments,file,all,0.1876870856659754,0.3379861111111111,0.26,0.081590714181158,0.1983333333333333,0.1620173232898293,0.169,0.2376369230178235,0.1295,0.3183290724363593
pulumi,cross,bge-small,recent,diff_qtitle_module_all_recent,diff,title,module,all,0.4956636574074073,0.5442361111111111,0.3,0.21325,0.285,0.5588333333333333,0.23,0.72875,0.1625,0.9655
pulumi,cross,bge-small,recent,diff_qdesc_module_all_recent,diff,desc,module,all,0.4646857142857142,0.5265714285714286,0.27,0.1740833333333333,0.2883333333333333,0.5363333333333332,0.237,0.7086666666666666,0.163,0.9563333333333334
pulumi,cross,bge-small,recent,diff_qcomments_module_all_recent,diff,comments,module,all,0.4711869047619048,0.5263928571428571,0.27,0.17475,0.2883333333333333,0.5355,0.244,0.7339166666666667,0.164,0.9613333333333332
pulumi,cross,bge-small,modn,title_qtitle_file_w100_modn,title,title,file,w100,0.0244566365217978,0.0721865079365079,0.04,0.0066822887257669,0.0383333333333333,0.015415793998038,0.041,0.0323385282530303,0.0255,0.0439813853958874
pulumi,cross,bge-small,modn,title_qdesc_file_w100_modn,title,desc,file,w100,0.0153835400786647,0.0684503968253968,0.05,0.0065471436436412,0.0316666666666666,0.01197781440657,0.0289999999999999,0.0185715363355693,0.0204999999999999,0.0281385486243558
pulumi,cross,bge-small,modn,title_qcomments_file_w100_modn,title,comments,file,w100,0.0151590030416276,0.0676865079365079,0.05,0.0065471436436412,0.0316666666666666,0.01297781440657,0.029,0.0185715363355693,0.019,0.0251802152910224
pulumi,cross,bge-small,modn,title_qtitle_module_w100_modn,title,title,module,w100,0.5830892857142856,0.6630119047619047,0.465,0.25525,0.38,0.6406666666666666,0.306,0.82375,0.178,0.9496666666666668
pulumi,cross,bge-small,modn,title_qdesc_module_w100_modn,title,desc,module,w100,0.5829460317460317,0.6446785714285714,0.425,0.2405,0.3783333333333333,0.6610833333333334,0.311,0.8391666666666666,0.178,0.9496666666666668
pulumi,cross,bge-small,modn,title_qcomments_module_w100_modn,title,comments,module,w100,0.5895686507936507,0.6469285714285714,0.425,0.2415833333333333,0.3883333333333333,0.67625,0.316,0.8505833333333334,0.178,0.9496666666666668
pulumi,cross,bge-small,modn,desc_qtitle_file_w100_modn,desc,title,file,w100,0.0388347372235929,0.1062539682539682,0.07,0.0076919714777179,0.0566666666666666,0.0243545552367992,0.054,0.0536268034150079,0.042,0.0901756889679257
pulumi,cross,bge-small,modn,desc_qdesc_file_w100_modn,desc,desc,file,w100,0.0404729427661255,0.1035198412698412,0.065,0.0131480369687982,0.06,0.0294167228227614,0.0579999999999999,0.053920427912402,0.039,0.0767204558414623
pulumi,cross,bge-small,modn,desc_qcomments_file_w100_modn,desc,comments,file,w100,0.0417500469663914,0.1020138888888888,0.065,0.0131480369687982,0.0633333333333333,0.0322108404698202,0.057,0.0594435760605502,0.037,0.0756640585350649
pulumi,cross,bge-small,modn,desc_qtitle_module_w100_modn,desc,title,module,w100,0.5672299603174603,0.6513690476190476,0.44,0.2442499999999999,0.3583333333333333,0.60775,0.298,0.80525,0.1779999999999999,0.9496666666666668
pulumi,cross,bge-small,modn,desc_qdesc_module_w100_modn,desc,desc,module,w100,0.5995382936507936,0.6716130952380953,0.47,0.2710833333333333,0.3816666666666666,0.6494166666666666,0.307,0.83375,0.178,0.9496666666666668
pulumi,cross,bge-small,modn,desc_qcomments_module_w100_modn,desc,comments,module,w100,0.610775,0.6831607142857143,0.495,0.2948333333333333,0.38,0.6475833333333334,0.305,0.8285833333333333,0.178,0.9496666666666668
pulumi,cross,bge-small,modn,diff_qtitle_file_w100_modn,diff,title,file,w100,0.0372718210162194,0.0994087301587301,0.07,0.0128216896474259,0.0549999999999999,0.031792244421,0.05,0.0480944490262239,0.0365,0.0618139962879439
pulumi,cross,bge-small,modn,diff_qdesc_file_w100_modn,diff,desc,file,w100,0.037535217144034,0.1062420634920635,0.065,0.0107394315829098,0.065,0.0329182756177925,0.059,0.0520989993409735,0.0395,0.0708842392433861
pulumi,cross,bge-small,modn,diff_qcomments_file_w100_modn,diff,comments,file,w100,0.0381626097677501,0.1008095238095238,0.06,0.0100251458686241,0.0633333333333333,0.0341484343479512,0.054,0.0500720774611104,0.0405,0.0725705526576407
pulumi,cross,bge-small,modn,diff_qtitle_module_w100_modn,diff,title,module,w100,0.5425032738095238,0.610875,0.4,0.2204999999999999,0.355,0.5902499999999999,0.291,0.7795833333333333,0.178,0.9496666666666668
pulumi,cross,bge-small,modn,diff_qdesc_module_w100_modn,diff,desc,module,w100,0.5640751984126984,0.6381964285714286,0.45,0.2450833333333333,0.3566666666666666,0.5877499999999999,0.302,0.8265,0.178,0.9496666666666668
pulumi,cross,bge-small,modn,diff_qcomments_module_w100_modn,diff,comments,module,w100,0.5609184523809524,0.6273273809523809,0.425,0.2321666666666667,0.3683333333333333,0.6123333333333333,0.303,0.8240000000000001,0.178,0.9496666666666668
pulumi,cross,bge-small,modn,title_qtitle_file_w1000_modn,title,title,file,w1000,0.1238078953076342,0.2259583333333333,0.19,0.0465688177580572,0.145,0.0981997869502325,0.1239999999999999,0.1261505758651688,0.087,0.156436976689692
pulumi,cross,bge-small,modn,title_qdesc_file_w1000_modn,title,desc,file,w1000,0.102477167927093,0.2054841269841269,0.165,0.039186684129412,0.1366666666666666,0.0864947526559447,0.11,0.1095009220824898,0.0765,0.1329270472956211
pulumi,cross,bge-small,modn,title_qcomments_file_w1000_modn,title,comments,file,w1000,0.1034735605629769,0.2060238095238095,0.17,0.038561684129412,0.1316666666666666,0.0845503082115003,0.107,0.1074537475507951,0.081,0.1397517534715587
pulumi,cross,bge-small,modn,title_qtitle_module_w1000_modn,title,title,module,w1000,0.5505020502645502,0.6594642857142857,0.47,0.2823333333333333,0.3366666666666666,0.585,0.259,0.7390833333333333,0.1795,0.9635833333333336
pulumi,cross,bge-small,modn,title_qdesc_module_w1000_modn,title,desc,module,w1000,0.5394760912698413,0.627795634920635,0.425,0.2473333333333333,0.3383333333333332,0.5816666666666667,0.26,0.7375833333333333,0.1825,0.9731666666666666
pulumi,cross,bge-small,modn,title_qcomments_module_w1000_modn,title,comments,module,w1000,0.532141369047619,0.6229543650793651,0.42,0.24025,0.33,0.5620833333333334,0.262,0.7398333333333333,0.1835,0.9765
pulumi,cross,bge-small,modn,desc_qtitle_file_w1000_modn,desc,title,file,w1000,0.1399451616199087,0.2427599206349206,0.185,0.0544761198945981,0.1716666666666666,0.117928767485924,0.141,0.1471089654280784,0.1,0.1789604282432075
pulumi,cross,bge-small,modn,desc_qdesc_file_w1000_modn,desc,desc,file,w1000,0.141106320995266,0.2636150793650794,0.21,0.0513339886982282,0.1716666666666666,0.1158492696921726,0.15,0.1480730553815762,0.1085,0.1873811019472882
pulumi,cross,bge-small,modn,desc_qcomments_file_w1000_modn,desc,comments,file,w1000,0.1384212179754593,0.2626428571428572,0.21,0.0512784331426726,0.17,0.1108738686841629,0.149,0.1467211681906507,0.1055,0.1807854879352254
pulumi,cross,bge-small,modn,desc_qtitle_module_w1000_modn,desc,title,module,w1000,0.551246693121693,0.6700515873015873,0.465,0.2673333333333333,0.3483333333333333,0.6019166666666667,0.263,0.73925,0.1785,0.962
pulumi,cross,bge-small,modn,desc_qdesc_module_w1000_modn,desc,desc,module,w1000,0.5571240079365078,0.6570992063492064,0.455,0.2598333333333333,0.3533333333333333,0.60875,0.262,0.7368333333333333,0.185,0.9865
pulumi,cross,bge-small,modn,desc_qcomments_module_w1000_modn,desc,comments,module,w1000,0.5580577380952382,0.6609960317460317,0.465,0.2656666666666666,0.355,0.6079166666666667,0.265,0.7505833333333334,0.1845,0.9806666666666666
pulumi,cross,bge-small,modn,diff_qtitle_file_w1000_modn,diff,title,file,w1000,0.1339106041433997,0.2358789682539682,0.18,0.0480979545199211,0.16,0.1091988705095153,0.141,0.1458964046742162,0.1015,0.1846169469399625
pulumi,cross,bge-small,modn,diff_qdesc_file_w1000_modn,diff,desc,file,w1000,0.1501547483799982,0.2714742063492063,0.22,0.0614493733136128,0.165,0.1173288487403221,0.147,0.1565685305721706,0.1075,0.2073889914807535
pulumi,cross,bge-small,modn,diff_qcomments_file_w1000_modn,diff,comments,file,w1000,0.1433994295434093,0.2544900793650793,0.205,0.0564969923612318,0.1633333333333333,0.1118318862437206,0.148,0.1479955098745109,0.105,0.1910356443447976
pulumi,cross,bge-small,modn,diff_qtitle_module_w1000_modn,diff,title,module,w1000,0.5424892195767196,0.6306369047619047,0.42,0.2194166666666666,0.3466666666666666,0.5858333333333333,0.29,0.8006666666666666,0.1855,0.9884166666666668
pulumi,cross,bge-small,modn,diff_qdesc_module_w1000_modn,diff,desc,module,w1000,0.5447354166666666,0.6120654761904762,0.385,0.2029999999999999,0.3516666666666666,0.5785833333333333,0.304,0.8285833333333333,0.1855,0.98275
pulumi,cross,bge-small,modn,diff_qcomments_module_w1000_modn,diff,comments,module,w1000,0.5553959325396824,0.6234761904761904,0.4,0.2109166666666667,0.3633333333333333,0.6110833333333333,0.311,0.8431666666666666,0.186,0.98525
pulumi,cross,bge-small,modn,title_qtitle_file_all_modn,title,title,file,all,0.3124269533919949,0.5380337301587301,0.475,0.1239958888003357,0.3866666666666667,0.2637197725301721,0.315,0.3325353426667769,0.2275,0.4278966099517871
pulumi,cross,bge-small,modn,title_qdesc_file_all_modn,title,desc,file,all,0.2436065702670257,0.4516646825396825,0.38,0.1062325619852995,0.3,0.2080318563461609,0.261,0.2663759652549579,0.196,0.3448336463494641
pulumi,cross,bge-small,modn,title_qcomments_file_all_modn,title,comments,file,all,0.2283335145944968,0.4503809523809524,0.39,0.1092517790354154,0.2833333333333333,0.1974399646428111,0.243,0.2525750074136214,0.1809999999999999,0.3210593863090431
pulumi,cross,bge-small,modn,title_qtitle_module_all_modn,title,title,module,all,0.3876028439153439,0.4733075396825397,0.235,0.14475,0.2516666666666666,0.4474166666666667,0.211,0.6098333333333332,0.1545,0.8524166666666667
pulumi,cross,bge-small,modn,title_qdesc_module_all_modn,title,desc,module,all,0.4267884259259258,0.4942380952380952,0.27,0.1701666666666666,0.2683333333333333,0.473,0.227,0.6491666666666667,0.1614999999999999,0.8857499999999999
pulumi,cross,bge-small,modn,title_qcomments_module_all_modn,title,comments,module,all,0.4170458664021164,0.4914781746031745,0.28,0.167,0.2516666666666666,0.4252500000000001,0.221,0.621,0.1625,0.8874166666666666
pulumi,cross,bge-small,modn,desc_qtitle_file_all_modn,desc,title,file,all,0.2416770253408617,0.4316666666666666,0.355,0.0947543815153501,0.3033333333333333,0.1956432465816794,0.2689999999999999,0.2669849033008005,0.2045,0.3587978528522169
pulumi,cross,bge-small,modn,desc_qdesc_file_all_modn,desc,desc,file,all,0.3200332651832988,0.5576428571428572,0.49,0.1366237969115272,0.39,0.2723438413675819,0.33,0.340755997255215,0.239,0.430776074583707
pulumi,cross,bge-small,modn,desc_qcomments_file_all_modn,desc,comments,file,all,0.2947733279045204,0.5254742063492064,0.45,0.1208261778639082,0.3716666666666667,0.2423309575123067,0.321,0.3084258180984245,0.2365,0.4120801551141341
pulumi,cross,bge-small,modn,desc_qtitle_module_all_modn,desc,title,module,all,0.3887089947089946,0.4716785714285714,0.245,0.14725,0.24,0.4265833333333333,0.202,0.5759166666666666,0.158,0.8705833333333334
pulumi,cross,bge-small,modn,desc_qdesc_module_all_modn,desc,desc,module,all,0.4788632936507936,0.5910515873015872,0.375,0.2263333333333333,0.3149999999999999,0.5548333333333333,0.252,0.7155,0.161,0.8840833333333333
pulumi,cross,bge-small,modn,desc_qcomments_module_all_modn,desc,comments,module,all,0.4604910714285715,0.5705634920634921,0.35,0.20425,0.3016666666666666,0.5240833333333333,0.251,0.7092499999999999,0.1605,0.8835000000000001
pulumi,cross,bge-small,modn,diff_qtitle_file_all_modn,diff,title,file,all,0.2712335435550412,0.509,0.41,0.110545256099703,0.3433333333333334,0.2404073150601059,0.3,0.3149358235840172,0.214,0.3916410536175694
pulumi,cross,bge-small,modn,diff_qdesc_file_all_modn,diff,desc,file,all,0.3152409757061324,0.545670634920635,0.475,0.1383409205501625,0.3716666666666666,0.252477563148701,0.319,0.3209993812508488,0.243,0.4339627978091064
pulumi,cross,bge-small,modn,diff_qcomments_file_all_modn,diff,comments,file,all,0.2978454761950798,0.5341845238095237,0.465,0.1300245329903538,0.365,0.2403648096741054,0.316,0.3086729291941336,0.2395,0.4067203630802307
pulumi,cross,bge-small,modn,diff_qtitle_module_all_modn,diff,title,module,all,0.4283482142857143,0.5127361111111111,0.295,0.1755833333333333,0.2616666666666666,0.4756666666666666,0.225,0.6606666666666666,0.161,0.8909999999999999
pulumi,cross,bge-small,modn,diff_qdesc_module_all_modn,diff,desc,module,all,0.4854072420634921,0.5719047619047619,0.37,0.2151666666666666,0.2966666666666666,0.51075,0.253,0.701,0.174,0.9415833333333332
pulumi,cross,bge-small,modn,diff_qcomments_module_all_modn,diff,comments,module,all,0.4833474537037037,0.5634920634920635,0.365,0.20975,0.2933333333333333,0.4990833333333333,0.251,0.6911666666666667,0.1775,0.9540833333333332
rubocop,cross,bge-small,recent,title_qtitle_file_w100_recent,title,title,file,w100,0.0798660351400754,0.1908492063492063,0.155,0.0420213148920045,0.09,0.0750028349299541,0.068,0.0918041169812361,0.0465,0.12488307155157
rubocop,cross,bge-small,recent,title_qdesc_file_w100_recent,title,desc,file,w100,0.0601316257023752,0.1464186507936508,0.095,0.0295352037808934,0.0766666666666666,0.0652607714378906,0.0569999999999999,0.0773083904855096,0.037,0.099193005870125
rubocop,cross,bge-small,recent,title_qcomments_file_w100_recent,title,comments,file,w100,0.0625685069471211,0.1564960317460317,0.11,0.0320793214279522,0.0783333333333333,0.0666444923681232,0.06,0.0808083904855096,0.038,0.1002049106320298
rubocop,cross,bge-small,recent,title_qtitle_module_w100_recent,title,title,module,w100,0.8358724206349205,0.9102142857142858,0.85,0.28825,0.6616666666666667,0.6734166666666667,0.5609999999999999,0.9528333333333332,0.294,0.995
rubocop,cross,bge-small,recent,title_qdesc_module_w100_recent,title,desc,module,w100,0.8329194444444445,0.91975,0.86,0.3078333333333334,0.6766666666666665,0.6988333333333333,0.5569999999999999,0.9453333333333334,0.2939999999999999,0.995
rubocop,cross,bge-small,recent,title_qcomments_module_w100_recent,title,comments,module,w100,0.8279958333333333,0.9089166666666668,0.84,0.2945,0.68,0.7017500000000001,0.5589999999999999,0.9488333333333332,0.294,0.995
rubocop,cross,bge-small,recent,desc_qtitle_file_w100_recent,desc,title,file,w100,0.0729918588581567,0.1821785714285714,0.11,0.0291465201465201,0.1033333333333333,0.0886174474416254,0.074,0.1014314063585255,0.047,0.1251710752145737
rubocop,cross,bge-small,recent,desc_qdesc_file_w100_recent,desc,desc,file,w100,0.0719634149990334,0.1840198412698412,0.145,0.0455795266824678,0.085,0.0726797274818466,0.065,0.0894036285807477,0.04,0.1069990282790886
rubocop,cross,bge-small,recent,desc_qcomments_file_w100_recent,desc,comments,file,w100,0.071242397571747,0.1900813492063492,0.155,0.0438769404755713,0.0833333333333333,0.0725634484120792,0.065,0.0892726761997953,0.0405,0.1072966473267077
rubocop,cross,bge-small,recent,desc_qtitle_module_w100_recent,desc,title,module,w100,0.824088492063492,0.911297619047619,0.85,0.2961666666666667,0.6733333333333335,0.6917500000000001,0.5339999999999999,0.9053333333333332,0.2939999999999999,0.995
rubocop,cross,bge-small,recent,desc_qdesc_module_w100_recent,desc,desc,module,w100,0.8231833333333333,0.907547619047619,0.84,0.292,0.6716666666666667,0.6938333333333334,0.568,0.96175,0.2939999999999999,0.995
rubocop,cross,bge-small,recent,desc_qcomments_module_w100_recent,desc,comments,module,w100,0.8235097222222223,0.9100476190476192,0.845,0.2936666666666667,0.67,0.6917500000000001,0.57,0.9646666666666668,0.2939999999999999,0.995
rubocop,cross,bge-small,recent,diff_qtitle_file_w100_recent,diff,title,file,w100,0.0669202868424755,0.153656746031746,0.1,0.0273509852216748,0.0766666666666666,0.0707685463427243,0.059,0.0841579020850212,0.041,0.1156142512913705
rubocop,cross,bge-small,recent,diff_qdesc_file_w100_recent,diff,desc,file,w100,0.0621233754918769,0.1416071428571428,0.09,0.0261309523809523,0.0716666666666666,0.0662407685649466,0.055,0.0800904417675609,0.0415,0.1129849654685142
rubocop,cross,bge-small,recent,diff_qcomments_file_w100_recent,diff,comments,file,w100,0.0674370945130771,0.1568630952380952,0.11,0.0336750700280112,0.0783333333333333,0.0704602738089046,0.057,0.0821321084342276,0.041,0.1136397273732761
rubocop,cross,bge-small,recent,diff_qtitle_module_w100_recent,diff,title,module,w100,0.8364329365079365,0.894125,0.81,0.27825,0.7166666666666666,0.7346666666666667,0.566,0.9584166666666668,0.2939999999999999,0.995
rubocop,cross,bge-small,recent,diff_qdesc_module_w100_recent,diff,desc,module,w100,0.8107984126984127,0.8536309523809524,0.735,0.2511666666666666,0.6933333333333335,0.7184166666666667,0.564,0.9553333333333334,0.2939999999999999,0.995
rubocop,cross,bge-small,recent,diff_qcomments_module_w100_recent,diff,comments,module,w100,0.8142617063492065,0.8536309523809524,0.735,0.2511666666666666,0.7,0.7238333333333334,0.566,0.95825,0.2939999999999999,0.995
rubocop,cross,bge-small,recent,title_qtitle_file_w1000_recent,title,title,file,w1000,0.1839103790631907,0.349109126984127,0.29,0.0920593185550082,0.1983333333333333,0.1821486042692939,0.142,0.2142232166723946,0.084,0.2501597246089026
rubocop,cross,bge-small,recent,title_qdesc_file_w1000_recent,title,desc,file,w1000,0.1230727242999338,0.2315575396825396,0.16,0.0550057471264367,0.1216666666666666,0.1181279785771566,0.096,0.1523598161839942,0.069,0.212044339993518
rubocop,cross,bge-small,recent,title_qcomments_file_w1000_recent,title,comments,file,w1000,0.1193165458207903,0.2274821428571428,0.155,0.0533390804597701,0.1166666666666666,0.1137259852216748,0.096,0.1506633876125656,0.0675,0.2058836257078037
rubocop,cross,bge-small,recent,title_qtitle_module_w1000_recent,title,title,module,w1000,0.8208688492063493,0.9045416666666668,0.835,0.2834166666666667,0.65,0.6738333333333334,0.5239999999999999,0.8951666666666667,0.2949999999999999,1.0
rubocop,cross,bge-small,recent,title_qdesc_module_w1000_recent,title,desc,module,w1000,0.7961184523809525,0.9012083333333334,0.835,0.28325,0.655,0.6725833333333333,0.485,0.8305833333333333,0.2949999999999999,1.0
rubocop,cross,bge-small,recent,title_qcomments_module_w1000_recent,title,comments,module,w1000,0.794939880952381,0.9042916666666666,0.845,0.2865833333333333,0.6466666666666666,0.6600833333333334,0.485,0.8301666666666665,0.2949999999999999,1.0
rubocop,cross,bge-small,recent,desc_qtitle_file_w1000_recent,desc,title,file,w1000,0.1673004294835776,0.3223035714285714,0.235,0.0716820291777188,0.1866666666666666,0.1727328320570101,0.14,0.216294339993518,0.0865,0.2595324352316132
rubocop,cross,bge-small,recent,desc_qdesc_file_w1000_recent,desc,desc,file,w1000,0.1444371890665395,0.2665674603174602,0.185,0.0587172642914423,0.1516666666666666,0.1485327404819185,0.118,0.1871359150850931,0.0775,0.2344307342506019
rubocop,cross,bge-small,recent,desc_qcomments_file_w1000_recent,desc,comments,file,w1000,0.1411457109842465,0.2615555555555555,0.18,0.0585448504983388,0.1483333333333333,0.1410327404819185,0.118,0.1810644865136645,0.0765,0.2296928442670222
rubocop,cross,bge-small,recent,desc_qtitle_module_w1000_recent,desc,title,module,w1000,0.7815321428571429,0.8739583333333334,0.78,0.2675833333333333,0.6533333333333333,0.6771666666666667,0.497,0.8520833333333333,0.295,1.0
rubocop,cross,bge-small,recent,desc_qdesc_module_w1000_recent,desc,desc,module,w1000,0.8025271825396826,0.917875,0.855,0.2961666666666667,0.6566666666666667,0.6784166666666667,0.4760000000000001,0.8172499999999999,0.295,1.0
rubocop,cross,bge-small,recent,desc_qcomments_module_w1000_recent,desc,comments,module,w1000,0.7993059523809524,0.9157916666666668,0.855,0.2924166666666666,0.6566666666666667,0.67675,0.47,0.8068333333333334,0.295,1.0
rubocop,cross,bge-small,recent,diff_qtitle_file_w1000_recent,diff,title,file,w1000,0.1580782060613126,0.3141527777777778,0.24,0.0733422642914423,0.1666666666666666,0.1620089309581089,0.126,0.1964017881009661,0.084,0.2498935463427243
rubocop,cross,bge-small,recent,diff_qdesc_file_w1000_recent,diff,desc,file,w1000,0.1575374295701975,0.2994960317460317,0.21,0.0624613119104899,0.1716666666666666,0.154181550005728,0.14,0.2109970261962042,0.088,0.2632567415766092
rubocop,cross,bge-small,recent,diff_qcomments_file_w1000_recent,diff,comments,file,w1000,0.1557427701355424,0.2998988095238095,0.205,0.0629138981173864,0.1683333333333333,0.1514434547676328,0.139,0.2075446452438233,0.089,0.2650847946369138
rubocop,cross,bge-small,recent,diff_qtitle_module_w1000_recent,diff,title,module,w1000,0.7835767857142858,0.8150059523809524,0.685,0.2234166666666666,0.685,0.6950833333333334,0.5499999999999998,0.9288333333333332,0.295,1.0
rubocop,cross,bge-small,recent,diff_qdesc_module_w1000_recent,diff,desc,module,w1000,0.8092956349206348,0.8494583333333332,0.76,0.2578333333333333,0.6866666666666668,0.6971666666666667,0.5519999999999999,0.9374166666666666,0.2949999999999999,1.0
rubocop,cross,bge-small,recent,diff_qcomments_module_w1000_recent,diff,comments,module,w1000,0.8090059523809523,0.8492083333333333,0.76,0.2571666666666667,0.6866666666666668,0.6955000000000001,0.5519999999999999,0.9349166666666666,0.2949999999999999,1.0
rubocop,cross,bge-small,recent,title_qtitle_file_all_recent,title,title,file,all,0.4296172389079656,0.7169285714285715,0.67,0.2138186163707355,0.4516666666666666,0.413685746243473,0.303,0.450073340205245,0.1735,0.5033629275224988
rubocop,cross,bge-small,recent,title_qdesc_file_all_recent,title,desc,file,all,0.3468815945602442,0.5886626984126984,0.53,0.1723622671643863,0.3716666666666666,0.3416004287831555,0.2479999999999999,0.3694889171993104,0.146,0.4167236333875149
rubocop,cross,bge-small,recent,title_qcomments_file_all_recent,title,comments,file,all,0.3362248085913791,0.5748234126984128,0.51,0.165528933831053,0.3583333333333333,0.3287254287831556,0.25,0.3692807891204926,0.1455,0.4128960471806184
